policy_id,issue_age,sum_assured,coverage_years
1246,22,115315.52,10
1247,55,36607.367,10
1248,53,11394.313,10
1249,20,43727.496,10
1250,23,58180.35,10
1251,40,54113.16,10
1252,30,31858.725,10
1253,54,44243.82,10
1254,46,27445.48,10
1255,53,20543.66,10
1256,54,91520.02,10
1257,46,54069.035,10
1258,27,44321.777,10
1259,34,33324.9,10
1260,27,43288.375,10
1261,20,56842.04,10
1262,36,199331.3,10
1263,34,84407.18,10
1264,36,29340.703,10
1265,38,29589.277,10
1266,31,26119.395,10
1267,40,42589.45,10
1268,26,26103.303,10
1269,34,73103.92,10
1270,18,6032.7925,10
1271,48,76719.63,10
1272,38,62322.656,10
1273,30,137306.69,10
1274,21,100831.89,10
1275,30,28935.371,10
1276,26,92154.03,10
1277,18,43709.656,10
1278,37,10639.544,10
1279,28,56774.574,10
1280,49,30344.65,10
1281,51,50008.863,10
1282,19,187388.28,10
1283,45,59850.664,10
1284,48,22157.037,10
1285,25,108153.875,10
1286,25,66823.65,10
1287,36,20163.893,10
1288,43,13832.664,10
1289,25,22877.479,10
1290,51,97618.25,10
1291,20,39281.016,10
1292,38,53353.363,10
1293,28,17136.305,10
1294,29,99743.13,10
1295,18,9972.946,10
1296,27,29598.42,10
1297,31,69881.02,10
1298,22,20367.04,10
1299,43,81722.26,10
1300,47,24944.861,10
1301,51,18749.49,10
1302,47,139939.28,10
1303,28,56552.37,10
1304,34,75735.87,10
1305,25,112909.96,10
1306,32,6150.8105,10
1307,54,83083.75,10
1308,48,27199.615,10
1309,40,30223.047,10
1310,32,70950.03,10
1311,34,37396.996,10
1312,54,80450.32,10
1313,50,48392.684,10
1314,38,57202.08,10
1315,30,33779.22,10
1316,31,21329.186,10
1317,19,27653.96,10
1318,28,46051.656,10
1319,41,217416.25,10
1320,22,162316.5,10
1321,55,29647.75,10
1322,22,52469.348,10
1323,51,39719.594,10
1324,55,55491.86,10
1325,18,61507.137,10
1326,51,76251.34,10
1327,22,4909.2046,10
1328,35,67035.48,10
1329,47,36338.805,10
1330,32,28447.852,10
1331,26,94389.36,10
1332,44,161657.92,10
1333,29,86766.93,10
1334,51,33022.254,10
1335,55,21141.088,10
1336,55,4513.295,10
1337,38,57860.55,10
1338,50,79458.58,10
1339,41,46087.06,10
1340,47,105532.61,10
1341,32,17389.574,10
1342,38,43598.9,10
1343,21,40926.684,10
1344,47,45784.062,10
1345,25,127277.32,10
1346,19,45977.367,10
1347,28,39495.59,10
1348,21,23633.572,10
1349,34,144732.4,10
1350,42,15911.881,10
1351,22,32124.645,10
1352,37,193867.06,10
1353,46,72720.086,10
1354,55,49199.414,10
1355,21,50875.254,10
1356,27,23451.176,10
1357,41,47332.69,10
1358,34,37793.242,10
1359,37,57727.05,10
1360,27,14984.703,10
1361,34,68738.164,10
1362,41,112767.336,10
1363,46,42477.074,10
1364,37,83906.38,10
1365,41,64090.75,10
1366,27,30748.184,10
1367,22,21438.803,10
1368,51,23982.207,10
1369,53,63202.07,10
1370,23,47803.883,10
1371,46,138670.06,10
1372,19,94133.984,10
1373,30,93977.086,10
1374,27,61712.57,10
1375,53,23156.23,10
1376,28,64864.11,10
1377,28,52620.49,10
1378,40,20112.025,10
1379,28,131628.34,10
1380,25,120765.97,10
1381,33,20019.438,10
1382,48,30017.695,10
1383,53,32203.104,10
1384,28,81443.07,10
1385,28,74277.13,10
1386,33,51808.22,10
1387,44,62246.906,10
1388,25,17848.46,10
1389,34,67837.29,10
1390,21,46123.137,10
1391,42,29043.318,10
1392,33,14673.131,10
1393,21,51090.16,10
1394,31,66525.875,10
1395,42,12807.585,10
1396,52,50744.938,10
1397,20,55136.66,10
1398,37,32093.047,10
1399,49,67754.68,10
1400,37,44965.39,10
1401,20,62712.438,10
1402,39,76663.1,10
1403,44,76697.45,10
1404,46,112784.555,10
1405,55,65541.48,10
1406,49,34137.293,10
1407,47,29778.629,10
1408,47,21356.924,10
1409,42,56428.07,10
1410,32,143893.34,10
1411,36,37534.516,10
1412,38,71644.016,10
1413,50,27390.576,10
1414,22,58432.19,10
1415,35,136934.22,10
1416,41,86575.89,10
1417,45,14230.299,10
1418,35,78931.38,10
1419,34,81859.44,10
1420,39,57444.117,10
1421,54,85288.59,10
1422,38,25667.39,10
1423,23,52595.656,10
1424,18,121530.125,10
1425,51,113067.23,10
1426,22,77514.03,10
1427,33,24670.959,10
1428,29,21750.832,10
1429,52,54798.234,10
1430,43,57779.984,10
1431,36,46142.094,10
1432,51,26263.89,10
1433,18,70922.8,10
1434,31,54606.63,10
1435,49,63047.125,10
1436,43,80380.375,10
1437,19,40169.305,10
1438,44,33818.78,10
1439,37,121276.766,10
1440,26,27279.52,10
1441,34,34352.805,10
1442,43,134212.08,10
1443,50,32278.572,10
1444,39,46206.887,10
1445,36,35961.434,10
1446,47,12006.472,10
1447,52,45303.164,10
1448,39,22276.35,10
1449,52,61294.332,10
1450,34,121089.97,10
1451,43,8505.253,10
1452,51,36107.098,10
1453,53,71799.79,10
1454,26,8717.6,10
1455,18,145625.06,10
1456,53,67757.6,10
1457,25,118936.92,10
1458,52,31844.502,10
1459,31,35070.71,10
1460,52,43959.727,10
1461,32,276604.94,10
1462,41,143524.72,10
1463,48,55584.32,10
1464,41,61285.57,10
1465,32,83091.805,10
1466,39,338751.53,10
1467,27,67911.055,10
1468,31,51872.59,10
1469,43,38135.45,10
1470,23,60337.586,10
1471,45,31262.07,10
1472,30,74358.414,10
1473,40,15894.063,10
1474,31,40594.094,10
1475,19,89992.766,10
1476,41,67176.4,10
1477,19,34533.273,10
1478,44,41529.473,10
1479,43,114467.48,10
1480,31,18985.996,10
1481,54,19074.418,10
1482,36,23767.422,10
1483,49,49574.703,10
1484,37,16888.494,10
1485,24,107170.85,10
1486,48,23869.203,10
1487,20,59830.016,10
1488,40,31461.498,10
1489,31,47447.57,10
1490,35,13864.703,10
1491,19,111394.28,10
1492,27,23169.219,10
1493,55,21307.297,10
1494,52,335368.6,10
1495,43,77903.34,10
1496,32,107981.09,10
1497,36,72178.06,10
1498,42,34814.66,10
1499,42,17576.154,10
1500,24,39368.527,10
1501,54,22862.443,10
1502,39,23987.453,10
1503,45,14090.11,10
1504,27,54795.266,10
1505,53,176047.3,10
1506,50,78142.37,10
1507,34,45942.504,10
1508,51,48403.18,10
1509,39,4365.799,10
1510,40,35621.688,10
1511,43,15969.526,10
1512,40,55676.215,10
1513,29,40611.133,10
1514,42,24942.654,10
1515,34,54682.316,10
1516,30,54306.63,10
1517,28,168497.72,10
1518,37,86587.63,10
1519,42,59477.688,10
1520,40,23429.863,10
1521,21,21184.541,10
1522,43,80729.29,10
1523,27,42604.824,10
1524,20,61039.152,10
1525,25,109335.75,10
1526,43,14902.247,10
1527,43,152879.7,10
1528,35,108584.48,10
1529,23,9664.61,10
1530,18,328486.9,10
1531,53,64658.79,10
1532,32,34096.418,10
1533,39,75737.45,10
1534,50,22874.97,10
1535,51,77395.27,10
1536,26,26502.148,10
1537,25,251718.31,10
1538,39,52462.74,10
1539,19,84089.48,10
1540,18,26660.176,10
1541,36,96083.71,10
1542,55,49499.32,10
1543,54,16160.042,10
1544,52,41306.21,10
1545,23,234372.53,10
1546,33,99405.22,10
1547,43,36923.305,10
1548,44,11208.701,10
1549,26,25688.156,10
1550,51,16229.715,10
1551,48,11427.43,10
1552,31,93737.27,10
1553,31,52558.82,10
1554,30,210210.58,10
1555,23,22508.871,10
1556,35,49908.848,10
1557,54,16390.2,10
1558,38,31066.322,10
1559,24,41860.18,10
1560,50,37051.168,10
1561,39,52188.152,10
1562,32,108778.17,10
1563,38,99998.69,10
1564,23,27019.406,10
1565,51,48800.457,10
1566,23,94377.26,10
1567,26,114504.28,10
1568,51,29461.893,10
1569,21,88107.23,10
1570,52,65166.152,10
1571,47,21311.178,10
1572,33,94836.03,10
1573,28,56444.484,10
1574,20,12415.063,10
1575,47,39525.27,10
1576,31,51619.992,10
1577,48,30795.342,10
1578,52,133567.34,10
1579,41,137496.4,10
1580,36,36819.62,10
1581,26,33725.11,10
1582,51,45016.777,10
1583,28,42604.445,10
1584,20,31125.316,10
1585,24,2572.7766,10
1586,48,203542.03,10
1587,33,50016.723,10
1588,54,43352.957,10
1589,53,64855.277,10
1590,41,46898.082,10
1591,30,35437.492,10
1592,48,22365.201,10
1593,23,11486.045,10
1594,26,16920.398,10
1595,19,20464.338,10
1596,43,84163.445,10
1597,37,89275.0,10
1598,45,24694.578,10
1599,28,5936.381,10
1600,44,50366.164,10
1601,21,35687.098,10
1602,35,34988.273,10
1603,32,107422.86,10
1604,45,55865.395,10
1605,23,22895.018,10
1606,48,19046.676,10
1607,23,40525.6,10
1608,47,24213.076,10
1609,51,47186.363,10
1610,55,113628.76,10
1611,33,16579.998,10
1612,53,53637.4,10
1613,19,103965.91,10
1614,32,46668.67,10
1615,26,89057.99,10
1616,28,39733.91,10
1617,25,57322.055,10
1618,39,71140.086,10
1619,43,31639.965,10
1620,21,245811.22,10
1621,22,79367.36,10
1622,23,141799.12,10
1623,52,117782.79,10
1624,43,64965.375,10
1625,32,151510.44,10
1626,46,58110.99,10
1627,21,27888.176,10
1628,18,50596.297,10
1629,36,22355.883,10
1630,37,9306.002,10
1631,36,25279.385,10
1632,50,53001.926,10
1633,37,116928.52,10
1634,32,25219.252,10
1635,29,112185.414,10
1636,53,18981.725,10
1637,55,23960.46,10
1638,18,159389.08,10
1639,31,51941.59,10
1640,43,43515.86,10
1641,35,60355.19,10
1642,31,19046.824,10
1643,31,38372.633,10
1644,53,50106.56,10
1645,55,133904.62,10
1646,42,13140.372,10
1647,54,204878.12,10
1648,30,45254.62,10
1649,34,20564.74,10
1650,28,17791.4,10
1651,22,62211.66,10
1652,42,17017.725,10
1653,53,31942.076,10
1654,30,40939.71,10
1655,39,124831.34,10
1656,41,112931.99,10
1657,20,29893.143,10
1658,26,42177.06,10
1659,50,13953.287,10
1660,22,9783.982,10
1661,23,18704.816,10
1662,23,122793.11,10
1663,28,93324.96,10
1664,27,67949.99,10
1665,22,15578.993,10
1666,40,28295.29,10
1667,27,25172.854,10
1668,24,43782.066,10
1669,19,41628.297,10
1670,54,22431.305,10
1671,30,66115.055,10
1672,23,60050.152,10
1673,18,27909.428,10
1674,19,63780.387,10
1675,37,122909.87,10
1676,37,156721.7,10
1677,18,74036.09,10
1678,28,72315.42,10
1679,54,41260.758,10
1680,26,113953.83,10
1681,34,21236.934,10
1682,48,103866.16,10
1683,26,39723.35,10
1684,49,164806.56,10
1685,28,80044.93,10
1686,32,47357.727,10
1687,51,41381.457,10
1688,41,76135.4,10
1689,55,73238.59,10
1690,52,36355.613,10
1691,40,53811.74,10
1692,47,102425.44,10
1693,33,16799.312,10
1694,48,89364.69,10
1695,34,75867.98,10
1696,22,129197.336,10
1697,27,28205.021,10
1698,53,50229.168,10
1699,30,58913.938,10
1700,38,90293.02,10
1701,31,70479.125,10
1702,35,18548.314,10
1703,39,63108.676,10
1704,44,248490.84,10
1705,28,81567.35,10
1706,26,185389.78,10
1707,51,115177.234,10
1708,29,148702.03,10
1709,55,64071.39,10
1710,52,75906.26,10
1711,39,61340.31,10
1712,52,50173.938,10
1713,23,90538.84,10
1714,18,32957.586,10
1715,39,225953.42,10
1716,34,23798.264,10
1717,33,95691.88,10
1718,20,150650.12,10
1719,46,43411.555,10
1720,35,20524.95,10
1721,25,126020.766,10
1722,26,58835.137,10
1723,28,95839.59,10
1724,40,45808.027,10
1725,54,199849.14,10
1726,50,9192.763,10
1727,31,67556.555,10
1728,47,146265.38,10
1729,47,54396.195,10
1730,55,63682.51,10
1731,52,35332.863,10
1732,38,50834.426,10
1733,31,13125.248,10
1734,54,28142.416,10
1735,22,26645.463,10
1736,25,85397.96,10
1737,36,31655.984,10
1738,40,32396.246,10
1739,28,36954.387,10
1740,31,27470.35,10
1741,43,62006.598,10
1742,21,67635.17,10
1743,46,96741.055,10
1744,42,84286.62,10
1745,34,77806.83,10
1746,45,38430.383,10
1747,42,36508.312,10
1748,35,24904.643,10
1749,41,24547.943,10
1750,30,58406.79,10
1751,25,28120.256,10
1752,31,161852.0,10
1753,49,48522.246,10
1754,34,166190.56,10
1755,23,78999.12,10
1756,55,26849.143,10
1757,50,47578.742,10
1758,40,13108.503,10
1759,53,58227.824,10
1760,35,28887.48,10
1761,32,20517.057,10
1762,50,168973.25,10
1763,40,114033.61,10
1764,42,111547.914,10
1765,34,93476.68,10
1766,50,18617.682,10
1767,28,36293.527,10
1768,24,38107.844,10
1769,19,12733.462,10
1770,31,32021.967,10
1771,31,32302.5,10
1772,32,55302.723,10
1773,51,379150.44,10
1774,32,49171.098,10
1775,23,55325.535,10
1776,23,40929.652,10
1777,42,90214.78,10
1778,20,21176.44,10
1779,24,227887.7,10
1780,23,45272.312,10
1781,25,36447.438,10
1782,41,108641.414,10
1783,32,24514.994,10
1784,23,88892.15,10
1785,46,153877.84,10
1786,50,41221.04,10
1787,38,258345.11,10
1788,34,83718.19,10
1789,47,84552.984,10
1790,34,149114.62,10
1791,40,184308.5,10
1792,44,61651.293,10
1793,53,94589.586,10
1794,51,152794.86,10
1795,46,19738.56,10
1796,55,12533.701,10
1797,38,47750.04,10
1798,47,12295.458,10
1799,50,38893.492,10
1800,31,64297.57,10
1801,54,40105.44,10
1802,46,44645.277,10
1803,44,22436.516,10
1804,34,93928.875,10
1805,50,21354.283,10
1806,54,9297.092,10
1807,39,42357.773,10
1808,21,103963.41,10
1809,47,53297.406,10
1810,39,19691.467,10
1811,54,54248.957,10
1812,19,70999.016,10
1813,30,53746.383,10
1814,27,40461.69,10
1815,22,73762.76,10
1816,27,12444.534,10
1817,50,24455.586,10
1818,36,17599.254,10
1819,42,147044.03,10
1820,55,88380.234,10
1821,30,57981.445,10
1822,40,15666.516,10
1823,48,90680.4,10
1824,36,151601.47,10
1825,53,78981.91,10
1826,41,48612.52,10
1827,53,82880.305,10
1828,46,62200.055,10
1829,32,104887.05,10
1830,39,103024.984,10
1831,46,41895.17,10
1832,45,29474.041,10
1833,25,36312.594,10
1834,22,76761.51,10
1835,50,38109.793,10
1836,46,27428.957,10
1837,19,49961.88,10
1838,21,121266.25,10
1839,29,55707.203,10
1840,55,40086.86,10
1841,44,64609.95,10
1842,19,53477.145,10
1843,38,10645.246,10
1844,44,87306.97,10
1845,49,69268.47,10
1846,48,50651.074,10
1847,52,116968.93,10
1848,53,131949.92,10
1849,23,94730.68,10
1850,53,25324.754,10
1851,43,26035.32,10
1852,41,122228.4,10
1853,44,11136.677,10
1854,43,44386.926,10
1855,22,71085.516,10
1856,37,12325.827,10
1857,28,60309.98,10
1858,23,107293.305,10
1859,27,15234.493,10
1860,34,188398.45,10
1861,55,22290.463,10
1862,43,79186.99,10
1863,23,46765.504,10
1864,25,52859.4,10
1865,48,17907.63,10
1866,40,137057.61,10
1867,24,64892.35,10
1868,43,182855.3,10
1869,19,18285.15,10
1870,29,43251.645,10
1871,20,59124.56,10
1872,43,52474.613,10
1873,30,85238.336,10
1874,37,42814.984,10
1875,47,273046.97,10
1876,19,51619.363,10
1877,35,4976.364,10
1878,31,53484.066,10
1879,42,137166.31,10
1880,26,23888.045,10
1881,50,22705.766,10
1882,28,25526.35,10
1883,52,21133.121,10
1884,51,34072.875,10
1885,21,103488.53,10
1886,30,169540.05,10
1887,29,7189.508,10
1888,49,36938.68,10
1889,53,63699.797,10
1890,21,58801.402,10
1891,41,228600.22,10
1892,22,10008.832,10
1893,20,6301.4004,10
1894,54,260289.12,10
1895,54,91356.55,10
1896,25,31655.938,10
1897,31,57357.41,10
1898,18,60739.676,10
1899,30,31050.234,10
1900,45,56005.266,10
1901,25,66411.734,10
1902,48,250747.69,10
1903,44,108070.52,10
1904,35,201035.5,10
1905,26,17067.324,10
1906,54,37874.01,10
1907,37,60692.527,10
1908,29,10752.544,10
1909,46,128703.39,10
1910,25,83578.875,10
1911,31,37274.004,10
1912,39,43179.055,10
1913,28,136335.19,10
1914,52,26461.018,10
1915,40,140804.34,10
1916,18,40869.824,10
1917,54,91544.01,10
1918,54,53593.85,10
1919,38,298442.75,10
1920,48,24584.326,10
1921,43,31607.578,10
1922,49,14986.093,10
1923,20,20793.018,10
1924,53,88457.79,10
1925,40,179855.53,10
1926,55,96854.29,10
1927,18,49784.805,10
1928,25,24462.258,10
1929,36,102591.8,10
1930,47,23409.49,10
1931,32,16994.021,10
1932,48,39065.805,10
1933,38,9824.414,10
1934,55,16558.758,10
1935,44,226063.34,10
1936,26,14275.949,10
1937,22,19327.023,10
1938,25,52957.48,10
1939,26,55210.11,10
1940,33,41443.19,10
1941,27,10067.617,10
1942,50,98574.68,10
1943,25,35078.215,10
1944,43,132738.72,10
1945,31,29849.525,10
1946,50,109729.52,10
1947,52,141018.31,10
1948,18,34414.195,10
1949,46,101127.61,10
1950,42,17273.736,10
1951,36,61742.63,10
1952,43,132927.67,10
1953,33,75702.96,10
1954,28,342750.28,10
1955,55,79163.03,10
1956,25,37330.324,10
1957,19,485282.94,10
1958,24,184746.36,10
1959,35,13869.566,10
1960,35,26700.762,10
1961,44,21790.988,10
1962,42,83807.85,10
1963,51,78960.63,10
1964,30,78475.35,10
1965,44,13573.175,10
1966,49,30010.574,10
1967,34,44371.387,10
1968,22,11640.455,10
1969,28,24892.357,10
1970,37,147993.73,10
1971,33,14422.106,10
1972,29,160169.3,10
1973,41,119694.45,10
1974,42,39623.93,10
1975,49,29752.84,10
1976,24,97269.46,10
1977,39,26624.475,10
1978,49,27705.326,10
1979,23,49054.32,10
1980,41,9096.013,10
1981,50,15674.615,10
1982,23,38841.684,10
1983,46,73154.95,10
1984,32,26331.445,10
1985,51,42688.715,10
1986,33,13752.9795,10
1987,39,105426.086,10
1988,46,59625.83,10
1989,43,63998.504,10
1990,42,73893.4,10
1991,45,53224.83,10
1992,44,33953.938,10
1993,38,123438.945,10
1994,47,56686.04,10
1995,52,43791.84,10
1996,24,49655.008,10
1997,37,48815.65,10
1998,34,43441.297,10
1999,37,71443.586,10
2000,26,23649.33,10
2001,18,25072.965,10
2002,32,78212.85,10
2003,37,44515.24,10
2004,54,108759.336,10
2005,39,69347.23,10
2006,36,32134.193,10
2007,45,79209.805,10
2008,43,130291.695,10
2009,33,71493.51,10
2010,24,85156.516,10
2011,18,43580.348,10
2012,49,110659.164,10
2013,42,31420.818,10
2014,30,65552.9,10
2015,47,390578.1,10
2016,40,76947.84,10
2017,20,35710.832,10
2018,36,35637.17,10
2019,49,47226.24,10
2020,22,98792.3,10
2021,47,56184.73,10
2022,48,29761.059,10
2023,46,29718.965,10
2024,34,56467.344,10
2025,45,51724.883,10
2026,46,71952.336,10
2027,47,104169.04,10
2028,43,443151.1,10
2029,33,15524.14,10
2030,43,86618.44,10
2031,36,54091.074,10
2032,53,11431.378,10
2033,35,135863.08,10
2034,36,70032.65,10
2035,18,94809.35,10
2036,24,12839.006,10
2037,31,41916.914,10
2038,26,21087.184,10
2039,30,282168.3,10
2040,28,124918.72,10
2041,37,28998.635,10
2042,19,14624.7,10
2043,36,58397.15,10
2044,45,119816.41,10
2045,39,12478.162,10
2046,42,23726.754,10
2047,47,20646.695,10
2048,55,100040.984,10
2049,22,37194.457,10
2050,21,38462.117,10
2051,46,57497.805,10
2052,18,24764.182,10
2053,36,15753.674,10
2054,25,149570.98,10
2055,42,161097.8,10
2056,46,57724.92,10
2057,47,61175.54,10
2058,38,137116.95,10
2059,20,56675.72,10
2060,38,35757.523,10
2061,49,51598.59,10
2062,35,152407.52,10
2063,27,52179.01,10
2064,27,29268.65,10
2065,33,56239.797,10
2066,36,84521.125,10
2067,47,76786.266,10
2068,51,77810.95,10
2069,31,25807.906,10
2070,52,92583.03,10
2071,50,51151.703,10
2072,40,28292.31,10
2073,45,91995.94,10
2074,45,34782.414,10
2075,49,14190.676,10
2076,27,22455.625,10
2077,24,43237.727,10
2078,46,79413.22,10
2079,25,25047.326,10
2080,18,41243.48,10
2081,37,18891.975,10
2082,20,109689.03,10
2083,41,197529.48,10
2084,40,181172.39,10
2085,19,108202.734,10
2086,29,99686.57,10
2087,25,9530.712,10
2088,39,57613.77,10
2089,44,33620.934,10
2090,25,101128.914,10
2091,54,6566.2617,10
2092,25,58346.37,10
2093,20,42117.695,10
2094,50,122335.46,10
2095,44,172502.66,10
2096,45,23782.408,10
2097,23,24656.848,10
2098,25,60124.67,10
2099,25,200143.2,10
2100,51,52464.605,10
2101,52,17969.824,10
2102,49,30794.258,10
2103,18,58800.734,10
2104,41,60593.336,10
2105,47,28467.209,10
2106,31,30307.355,10
2107,49,22800.184,10
2108,32,124581.48,10
2109,31,25641.262,10
2110,27,34473.387,10
2111,33,33697.4,10
2112,21,13835.77,10
2113,22,25060.447,10
2114,54,133557.62,10
2115,25,19002.922,10
2116,47,23129.508,10
2117,38,17218.535,10
2118,31,46503.79,10
2119,27,225970.48,10
2120,48,44964.246,10
2121,29,52743.086,10
2122,35,26460.822,10
2123,18,47595.04,10
2124,24,133655.19,10
2125,38,56055.96,10
2126,27,275183.75,10
2127,46,136948.75,10
2128,24,46663.855,10
2129,53,45942.598,10
2130,50,184336.25,10
2131,54,55806.117,10
2132,40,154340.36,10
2133,38,248228.3,10
2134,48,42463.613,10
2135,36,66260.06,10
2136,28,109511.15,10
2137,36,92390.4,10
2138,48,91873.77,10
2139,53,17205.756,10
2140,20,25362.955,10
2141,46,33643.15,10
2142,40,132100.06,10
2143,52,18610.447,10
2144,35,169119.3,10
2145,19,93306.55,10
2146,24,125889.836,10
2147,18,23769.34,10
2148,48,52977.37,10
2149,21,63508.723,10
2150,22,61313.29,10
2151,37,63342.02,10
2152,19,40076.97,10
2153,28,55711.617,10
2154,19,114305.44,10
2155,20,19664.465,10
2156,40,172373.4,10
2157,47,109677.27,10
2158,21,23100.668,10
2159,29,67971.73,10
2160,49,102844.9,10
2161,37,18611.662,10
2162,55,51707.652,10
2163,22,46955.99,10
2164,26,29831.312,10
2165,54,53834.176,10
2166,48,30932.078,10
2167,55,150125.06,10
2168,33,30286.666,10
2169,44,94217.52,10
2170,47,13299.333,10
2171,36,43929.02,10
2172,26,50494.88,10
2173,47,42802.227,10
2174,51,36414.547,10
2175,55,29312.41,10
2176,52,91437.49,10
2177,52,111228.8,10
2178,31,46819.242,10
2179,39,20795.01,10
2180,48,210015.73,10
2181,41,24734.154,10
2182,48,15556.604,10
2183,34,9993.406,10
2184,27,54140.61,10
2185,37,42017.656,10
2186,47,114067.266,10
2187,40,81523.445,10
2188,26,63066.137,10
2189,19,40242.727,10
2190,19,121511.0,10
2191,40,222724.36,10
2192,41,112079.266,10
2193,21,34508.227,10
2194,49,93435.88,10
2195,48,36246.805,10
2196,34,20655.242,10
2197,44,24356.33,10
2198,44,37542.75,10
2199,18,54336.203,10
2200,34,259949.64,10
2201,31,24696.744,10
2202,26,144144.14,10
2203,26,38792.05,10
2204,49,9963.366,10
2205,19,33362.824,10
2206,42,128172.96,10
2207,31,65874.98,10
2208,22,69102.02,10
2209,26,144723.67,10
2210,34,21822.771,10
2211,39,21555.32,10
2212,52,8174.668,10
2213,21,100855.484,10
2214,19,78414.62,10
2215,43,89228.12,10
2216,46,19406.615,10
2217,37,13854.69,10
2218,46,17397.531,10
2219,29,23902.072,10
2220,51,173328.77,10
2221,40,111288.33,10
2222,54,34655.156,10
2223,55,63524.434,10
2224,28,29059.145,10
2225,23,66916.586,10
2226,38,20116.621,10
2227,35,91124.266,10
2228,33,25336.863,10
2229,41,95273.82,10
2230,38,35519.6,10
2231,54,26574.77,10
